new_path,block_type,instrument,note,duration,dynamic,articulation,key,bpm,csv_source,old_path
Instruments/flute/Flute_G4_Phrase_MezzoForte_Staccatissimo.wav,Flute,Flute,G4,Phrase,MezzoForte,Staccatissimo,A major,101,flute,Instruments/flute/flute_G4_phrase_mezzo-forte_staccatissimo.wav
Instruments/flute/Flute_G4_Phrase_MezzoForte_Staccato.wav,Flute,Flute,G4,Phrase,MezzoForte,Staccato,A major,96,flute,Instruments/flute/flute_G4_phrase_mezzo-forte_staccato.wav
Instruments/flute/Flute_G4_Phrase_MezzoForte_Tenuto.wav,Flute,Flute,G4,Phrase,MezzoForte,Tenuto,A major,90,flute,Instruments/flute/flute_G4_phrase_mezzo-forte_tenuto.wav
Instruments/flute/Flute_G4_Phrase_MezzoForte_TonguedSlur.wav,Flute,Flute,G4,Phrase,MezzoForte,TonguedSlur,A major,94,flute,Instruments/flute/flute_G4_phrase_mezzo-forte_tongued-slur.wav
Instruments/flute/Flute_G4_Phrase_MezzoForte_TripleTonguing.wav,Flute,Flute,G4,Phrase,MezzoForte,TripleTonguing,A major,96,flute,Instruments/flute/flute_G4_phrase_mezzo-forte_triple-tonguing.wav
Instruments/flute/Flute_G5_0.25s_Forte.wav,Flute,Flute,G5,0.25s,Forte,,G minor,142,flute,Instruments/flute/flute_G5_025_forte_normal.wav
Instruments/flute/Flute_G5_0.25s_MezzoForte.wav,Flute,Flute,G5,0.25s,MezzoForte,,A minor,123,flute,Instruments/flute/flute_G5_025_mezzo-forte_normal.wav
Instruments/flute/Flute_G5_0.25s_MezzoPiano.wav,Flute,Flute,G5,0.25s,MezzoPiano,,G minor,89,flute,Instruments/flute/flute_G5_025_mezzo-piano_normal.wav
Instruments/flute/Flute_G5_0.25s_Pianissimo.wav,Flute,Flute,G5,0.25s,Pianissimo,,A minor,153,flute,Instruments/flute/flute_G5_025_pianissimo_normal.wav
Instruments/flute/Flute_G5_0.25s_Piano.wav,Flute,Flute,G5,0.25s,Piano,,D minor,147,flute,Instruments/flute/flute_G5_025_piano_normal.wav
Instruments/flute/Flute_G5_0.5s_Forte.wav,Flute,Flute,G5,0.5s,Forte,,A minor,124,flute,Instruments/flute/flute_G5_05_forte_normal.wav
Instruments/flute/Flute_G5_0.5s_MezzoForte.wav,Flute,Flute,G5,0.5s,MezzoForte,,G minor,123,flute,Instruments/flute/flute_G5_05_mezzo-forte_normal.wav
Instruments/flute/Flute_G5_0.5s_MezzoPiano.wav,Flute,Flute,G5,0.5s,MezzoPiano,,D minor,82,flute,Instruments/flute/flute_G5_05_mezzo-piano_normal.wav
Instruments/flute/Flute_G5_0.5s_Pianissimo.wav,Flute,Flute,G5,0.5s,Pianissimo,,G major,85,flute,Instruments/flute/flute_G5_05_pianissimo_normal.wav
Instruments/flute/Flute_G5_0.5s_Piano.wav,Flute,Flute,G5,0.5s,Piano,,G minor,107,flute,Instruments/flute/flute_G5_05_piano_normal.wav
Instruments/flute/Flute_G5_1.5s_Forte.wav,Flute,Flute,G5,1.5s,Forte,,G minor,91,flute,Instruments/flute/flute_G5_15_forte_normal.wav
Instruments/flute/Flute_G5_1.5s_MezzoForte.wav,Flute,Flute,G5,1.5s,MezzoForte,,G minor,78,flute,Instruments/flute/flute_G5_15_mezzo-forte_normal.wav
Instruments/flute/Flute_G5_1.5s_MezzoPiano.wav,Flute,Flute,G5,1.5s,MezzoPiano,,G minor,78,flute,Instruments/flute/flute_G5_15_mezzo-piano_normal.wav
Instruments/flute/Flute_G5_1.5s_Pianissimo.wav,Flute,Flute,G5,1.5s,Pianissimo,,G major,89,flute,Instruments/flute/flute_G5_15_pianissimo_normal.wav
Instruments/flute/Flute_G5_1.5s_Piano.wav,Flute,Flute,G5,1.5s,Piano,,G major,107,flute,Instruments/flute/flute_G5_15_piano_normal.wav
Instruments/flute/Flute_G5_1s_Forte.wav,Flute,Flute,G5,1s,Forte,,G major,80,flute,Instruments/flute/flute_G5_1_forte_normal.wav
Instruments/flute/Flute_G5_1s_MezzoForte.wav,Flute,Flute,G5,1s,MezzoForte,,G minor,80,flute,Instruments/flute/flute_G5_1_mezzo-forte_normal.wav
Instruments/flute/Flute_G5_1s_MezzoPiano.wav,Flute,Flute,G5,1s,MezzoPiano,,G minor,147,flute,Instruments/flute/flute_G5_1_mezzo-piano_normal.wav
Instruments/flute/Flute_G5_1s_Pianissimo.wav,Flute,Flute,G5,1s,Pianissimo,,G major,147,flute,Instruments/flute/flute_G5_1_pianissimo_normal.wav
Instruments/flute/Flute_G5_1s_Piano.wav,Flute,Flute,G5,1s,Piano,,A minor,107,flute,Instruments/flute/flute_G5_1_piano_normal.wav
Instruments/flute/Flute_G5_Long_Piano.wav,Flute,Flute,G5,Long,Piano,,A minor,96,flute,Instruments/flute/flute_G5_long_piano_normal.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_DoubleTonguing.wav,Flute,Flute,G5,Phrase,MezzoForte,DoubleTonguing,D minor,129,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_double-tonguing.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_Fluttertonguing.wav,Flute,Flute,G5,Phrase,MezzoForte,Fluttertonguing,D major,128,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_fluttertonguing.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_Legato.wav,Flute,Flute,G5,Phrase,MezzoForte,Legato,D minor,71,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_legato.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_Staccatissimo.wav,Flute,Flute,G5,Phrase,MezzoForte,Staccatissimo,A major,101,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_staccatissimo.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_Staccato.wav,Flute,Flute,G5,Phrase,MezzoForte,Staccato,D minor,101,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_staccato.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_Tenuto.wav,Flute,Flute,G5,Phrase,MezzoForte,Tenuto,D minor,94,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_tenuto.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_TonguedSlur.wav,Flute,Flute,G5,Phrase,MezzoForte,TonguedSlur,D minor,99,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_tongued-slur.wav
Instruments/flute/Flute_G5_Phrase_MezzoForte_TripleTonguing.wav,Flute,Flute,G5,Phrase,MezzoForte,TripleTonguing,D minor,93,flute,Instruments/flute/flute_G5_phrase_mezzo-forte_triple-tonguing.wav
Instruments/flute/Flute_G6_0.25s_Forte.wav,Flute,Flute,G6,0.25s,Forte,,A minor,104,flute,Instruments/flute/flute_G6_025_forte_normal.wav
Instruments/flute/Flute_G6_0.25s_MezzoForte.wav,Flute,Flute,G6,0.25s,MezzoForte,,A minor,107,flute,Instruments/flute/flute_G6_025_mezzo-forte_normal.wav
Instruments/flute/Flute_G6_0.25s_MezzoPiano.wav,Flute,Flute,G6,0.25s,MezzoPiano,,A minor,91,flute,Instruments/flute/flute_G6_025_mezzo-piano_normal.wav
Instruments/flute/Flute_G6_0.25s_Pianissimo.wav,Flute,Flute,G6,0.25s,Pianissimo,,D minor,119,flute,Instruments/flute/flute_G6_025_pianissimo_normal.wav
Instruments/flute/Flute_G6_0.25s_Piano.wav,Flute,Flute,G6,0.25s,Piano,,A minor,125,flute,Instruments/flute/flute_G6_025_piano_normal.wav
Instruments/flute/Flute_G6_0.5s_Forte.wav,Flute,Flute,G6,0.5s,Forte,,A major,109,flute,Instruments/flute/flute_G6_05_forte_normal.wav
Instruments/flute/Flute_G6_0.5s_MezzoForte.wav,Flute,Flute,G6,0.5s,MezzoForte,,A minor,78,flute,Instruments/flute/flute_G6_05_mezzo-forte_normal.wav
Instruments/flute/Flute_G6_0.5s_Pianissimo.wav,Flute,Flute,G6,0.5s,Pianissimo,,D minor,107,flute,Instruments/flute/flute_G6_05_pianissimo_normal.wav
Instruments/flute/Flute_G6_0.5s_Piano.wav,Flute,Flute,G6,0.5s,Piano,,D minor,104,flute,Instruments/flute/flute_G6_05_piano_normal.wav
Instruments/flute/Flute_G6_1.5s_Forte.wav,Flute,Flute,G6,1.5s,Forte,,D minor,123,flute,Instruments/flute/flute_G6_15_forte_normal.wav
Instruments/flute/Flute_G6_1.5s_Fortissimo.wav,Flute,Flute,G6,1.5s,Fortissimo,,A minor,91,flute,Instruments/flute/flute_G6_15_fortissimo_normal.wav
Instruments/flute/Flute_G6_1.5s_Pianissimo.wav,Flute,Flute,G6,1.5s,Pianissimo,,A major,83,flute,Instruments/flute/flute_G6_15_pianissimo_normal.wav
Instruments/flute/Flute_G6_1.5s_Piano.wav,Flute,Flute,G6,1.5s,Piano,,A major,147,flute,Instruments/flute/flute_G6_15_piano_normal.wav
Instruments/flute/Flute_G6_1s_Forte.wav,Flute,Flute,G6,1s,Forte,,A minor,83,flute,Instruments/flute/flute_G6_1_forte_normal.wav
Instruments/flute/Flute_G6_1s_MezzoForte.wav,Flute,Flute,G6,1s,MezzoForte,,A minor,82,flute,Instruments/flute/flute_G6_1_mezzo-forte_normal.wav
Instruments/flute/Flute_G6_1s_Pianissimo.wav,Flute,Flute,G6,1s,Pianissimo,,A minor,136,flute,Instruments/flute/flute_G6_1_pianissimo_normal.wav
Instruments/flute/Flute_G6_1s_Piano.wav,Flute,Flute,G6,1s,Piano,,A minor,153,flute,Instruments/flute/flute_G6_1_piano_normal.wav
Instruments/flute/Flute_G6_Long_Fortissimo.wav,Flute,Flute,G6,Long,Fortissimo,,A minor,87,flute,Instruments/flute/flute_G6_long_fortissimo_normal.wav
Instruments/flute/Flute_G6_Long_Piano.wav,Flute,Flute,G6,Long,Piano,,A minor,121,flute,Instruments/flute/flute_G6_long_piano_normal.wav
Instruments/flute/Flute_G#4_0.25s_Forte.wav,Flute,Flute,G#4,0.25s,Forte,,A major,153,flute,Instruments/flute/flute_Gs4_025_forte_normal.wav
Instruments/flute/Flute_G#4_0.25s_MezzoForte.wav,Flute,Flute,G#4,0.25s,MezzoForte,,A minor,153,flute,Instruments/flute/flute_Gs4_025_mezzo-forte_normal.wav
Instruments/flute/Flute_G#4_0.25s_MezzoPiano.wav,Flute,Flute,G#4,0.25s,MezzoPiano,,A major,147,flute,Instruments/flute/flute_Gs4_025_mezzo-piano_normal.wav
Instruments/flute/Flute_G#4_0.25s_Pianissimo.wav,Flute,Flute,G#4,0.25s,Pianissimo,,A major,129,flute,Instruments/flute/flute_Gs4_025_pianissimo_normal.wav
Instruments/flute/Flute_G#4_0.25s_Piano.wav,Flute,Flute,G#4,0.25s,Piano,,C# minor,80,flute,Instruments/flute/flute_Gs4_025_piano_normal.wav
Instruments/flute/Flute_G#4_0.5s_Forte.wav,Flute,Flute,G#4,0.5s,Forte,,A♭ minor,107,flute,Instruments/flute/flute_Gs4_05_forte_normal.wav
Instruments/flute/Flute_G#4_0.5s_MezzoForte.wav,Flute,Flute,G#4,0.5s,MezzoForte,,A major,109,flute,Instruments/flute/flute_Gs4_05_mezzo-forte_normal.wav
Instruments/flute/Flute_G#4_0.5s_MezzoPiano.wav,Flute,Flute,G#4,0.5s,MezzoPiano,,A♭ minor,78,flute,Instruments/flute/flute_Gs4_05_mezzo-piano_normal.wav
Instruments/flute/Flute_G#4_0.5s_Pianissimo.wav,Flute,Flute,G#4,0.5s,Pianissimo,,A♭ minor,107,flute,Instruments/flute/flute_Gs4_05_pianissimo_normal.wav
Instruments/flute/Flute_G#4_0.5s_Piano.wav,Flute,Flute,G#4,0.5s,Piano,,A major,122,flute,Instruments/flute/flute_Gs4_05_piano_normal.wav
Instruments/flute/Flute_G#4_1.5s_Forte.wav,Flute,Flute,G#4,1.5s,Forte,,A♭ minor,82,flute,Instruments/flute/flute_Gs4_15_forte_normal.wav
Instruments/flute/Flute_G#4_1.5s_MezzoForte.wav,Flute,Flute,G#4,1.5s,MezzoForte,,A♭ minor,153,flute,Instruments/flute/flute_Gs4_15_mezzo-forte_normal.wav
Instruments/flute/Flute_G#4_1.5s_MezzoPiano.wav,Flute,Flute,G#4,1.5s,MezzoPiano,,A♭ minor,89,flute,Instruments/flute/flute_Gs4_15_mezzo-piano_normal.wav
Instruments/flute/Flute_G#4_1.5s_Pianissimo.wav,Flute,Flute,G#4,1.5s,Pianissimo,,A major,150,flute,Instruments/flute/flute_Gs4_15_pianissimo_normal.wav
Instruments/flute/Flute_G#4_1.5s_Piano.wav,Flute,Flute,G#4,1.5s,Piano,,A♭ minor,87,flute,Instruments/flute/flute_Gs4_15_piano_normal.wav
Instruments/flute/Flute_G#4_1s_Forte.wav,Flute,Flute,G#4,1s,Forte,,A♭ minor,80,flute,Instruments/flute/flute_Gs4_1_forte_normal.wav
Instruments/flute/Flute_G#4_1s_MezzoForte.wav,Flute,Flute,G#4,1s,MezzoForte,,A♭ minor,83,flute,Instruments/flute/flute_Gs4_1_mezzo-forte_normal.wav
Instruments/flute/Flute_G#4_1s_MezzoPiano.wav,Flute,Flute,G#4,1s,MezzoPiano,,A♭ minor,94,flute,Instruments/flute/flute_Gs4_1_mezzo-piano_normal.wav
Instruments/flute/Flute_G#4_1s_Pianissimo.wav,Flute,Flute,G#4,1s,Pianissimo,,A major,134,flute,Instruments/flute/flute_Gs4_1_pianissimo_normal.wav
Instruments/flute/Flute_G#4_1s_Piano.wav,Flute,Flute,G#4,1s,Piano,,A♭ minor,78,flute,Instruments/flute/flute_Gs4_1_piano_normal.wav
Instruments/flute/Flute_G#5_0.25s_Forte.wav,Flute,Flute,G#5,0.25s,Forte,,A minor,78,flute,Instruments/flute/flute_Gs5_025_forte_normal.wav
Instruments/flute/Flute_G#5_0.25s_MezzoForte.wav,Flute,Flute,G#5,0.25s,MezzoForte,,A♭ minor,144,flute,Instruments/flute/flute_Gs5_025_mezzo-forte_normal.wav
Instruments/flute/Flute_G#5_0.25s_MezzoPiano.wav,Flute,Flute,G#5,0.25s,MezzoPiano,,A minor,82,flute,Instruments/flute/flute_Gs5_025_mezzo-piano_normal.wav
Instruments/flute/Flute_G#5_0.25s_Pianissimo.wav,Flute,Flute,G#5,0.25s,Pianissimo,,A minor,129,flute,Instruments/flute/flute_Gs5_025_pianissimo_normal.wav
Instruments/flute/Flute_G#5_0.25s_Piano.wav,Flute,Flute,G#5,0.25s,Piano,,A minor,91,flute,Instruments/flute/flute_Gs5_025_piano_normal.wav
Instruments/flute/Flute_G#5_0.5s_Forte.wav,Flute,Flute,G#5,0.5s,Forte,,A major,109,flute,Instruments/flute/flute_Gs5_05_forte_normal.wav
Instruments/flute/Flute_G#5_0.5s_MezzoForte.wav,Flute,Flute,G#5,0.5s,MezzoForte,,A major,101,flute,Instruments/flute/flute_Gs5_05_mezzo-forte_normal.wav
Instruments/flute/Flute_G#5_0.5s_MezzoPiano.wav,Flute,Flute,G#5,0.5s,MezzoPiano,,A major,82,flute,Instruments/flute/flute_Gs5_05_mezzo-piano_normal.wav
Instruments/flute/Flute_G#5_0.5s_Pianissimo.wav,Flute,Flute,G#5,0.5s,Pianissimo,,A minor,107,flute,Instruments/flute/flute_Gs5_05_pianissimo_normal.wav
Instruments/flute/Flute_G#5_0.5s_Piano.wav,Flute,Flute,G#5,0.5s,Piano,,C# minor,150,flute,Instruments/flute/flute_Gs5_05_piano_normal.wav
Instruments/flute/Flute_G#5_1.5s_Forte.wav,Flute,Flute,G#5,1.5s,Forte,,A major,125,flute,Instruments/flute/flute_Gs5_15_forte_normal.wav
Instruments/flute/Flute_G#5_1.5s_MezzoForte.wav,Flute,Flute,G#5,1.5s,MezzoForte,,A♭ minor,107,flute,Instruments/flute/flute_Gs5_15_mezzo-forte_normal.wav
Instruments/flute/Flute_G#5_1.5s_MezzoPiano.wav,Flute,Flute,G#5,1.5s,MezzoPiano,,A major,142,flute,Instruments/flute/flute_Gs5_15_mezzo-piano_normal.wav
Instruments/flute/Flute_G#5_1.5s_Piano.wav,Flute,Flute,G#5,1.5s,Piano,,A major,153,flute,Instruments/flute/flute_Gs5_15_piano_normal.wav
Instruments/flute/Flute_G#5_1s_Forte.wav,Flute,Flute,G#5,1s,Forte,,A major,80,flute,Instruments/flute/flute_Gs5_1_forte_normal.wav
Instruments/flute/Flute_G#5_1s_MezzoForte.wav,Flute,Flute,G#5,1s,MezzoForte,,A major,83,flute,Instruments/flute/flute_Gs5_1_mezzo-forte_normal.wav
Instruments/flute/Flute_G#5_1s_MezzoPiano.wav,Flute,Flute,G#5,1s,MezzoPiano,,A minor,78,flute,Instruments/flute/flute_Gs5_1_mezzo-piano_normal.wav
Instruments/flute/Flute_G#5_1s_Pianissimo.wav,Flute,Flute,G#5,1s,Pianissimo,,A minor,153,flute,Instruments/flute/flute_Gs5_1_pianissimo_normal.wav
Instruments/flute/Flute_G#5_1s_Piano.wav,Flute,Flute,G#5,1s,Piano,,A major,153,flute,Instruments/flute/flute_Gs5_1_piano_normal.wav
Instruments/flute/Flute_G#5_Long_MezzoForte_Tremolo.wav,Flute,Flute,G#5,Long,MezzoForte,Tremolo,A major,89,flute,Instruments/flute/flute_Gs5_long_mezzo-forte_tremolo.wav
Instruments/flute/Flute_G#5_Long_Piano.wav,Flute,Flute,G#5,Long,Piano,,A major,91,flute,Instruments/flute/flute_Gs5_long_piano_normal.wav
Instruments/flute/Flute_G#6_0.25s_Forte.wav,Flute,Flute,G#6,0.25s,Forte,,A major,136,flute,Instruments/flute/flute_Gs6_025_forte_normal.wav
Instruments/flute/Flute_G#6_0.25s_MezzoForte.wav,Flute,Flute,G#6,0.25s,MezzoForte,,A minor,136,flute,Instruments/flute/flute_Gs6_025_mezzo-forte_normal.wav
Instruments/flute/Flute_G#6_0.25s_Pianissimo.wav,Flute,Flute,G#6,0.25s,Pianissimo,,F minor,153,flute,Instruments/flute/flute_Gs6_025_pianissimo_normal.wav
Instruments/flute/Flute_G#6_0.25s_Piano.wav,Flute,Flute,G#6,0.25s,Piano,,A major,153,flute,Instruments/flute/flute_Gs6_025_piano_normal.wav
Instruments/flute/Flute_G#6_0.5s_Forte.wav,Flute,Flute,G#6,0.5s,Forte,,A minor,116,flute,Instruments/flute/flute_Gs6_05_forte_normal.wav
Instruments/flute/Flute_G#6_0.5s_MezzoForte.wav,Flute,Flute,G#6,0.5s,MezzoForte,,A minor,107,flute,Instruments/flute/flute_Gs6_05_mezzo-forte_normal.wav
Instruments/flute/Flute_G#6_0.5s_Pianissimo.wav,Flute,Flute,G#6,0.5s,Pianissimo,,D major,85,flute,Instruments/flute/flute_Gs6_05_pianissimo_normal.wav
Instruments/flute/Flute_G#6_0.5s_Piano.wav,Flute,Flute,G#6,0.5s,Piano,,A minor,107,flute,Instruments/flute/flute_Gs6_05_piano_normal.wav
Instruments/flute/Flute_G#6_1.5s_Forte.wav,Flute,Flute,G#6,1.5s,Forte,,D minor,127,flute,Instruments/flute/flute_Gs6_15_forte_normal.wav
Instruments/flute/Flute_G#6_1.5s_MezzoForte.wav,Flute,Flute,G#6,1.5s,MezzoForte,,A minor,144,flute,Instruments/flute/flute_Gs6_15_mezzo-forte_normal.wav
Instruments/flute/Flute_G#6_1.5s_Pianissimo.wav,Flute,Flute,G#6,1.5s,Pianissimo,,A minor,117,flute,Instruments/flute/flute_Gs6_15_pianissimo_normal.wav
Instruments/flute/Flute_G#6_1.5s_Piano.wav,Flute,Flute,G#6,1.5s,Piano,,A minor,132,flute,Instruments/flute/flute_Gs6_15_piano_normal.wav
Instruments/flute/Flute_G#6_1s_Forte.wav,Flute,Flute,G#6,1s,Forte,,A minor,80,flute,Instruments/flute/flute_Gs6_1_forte_normal.wav
Instruments/flute/Flute_G#6_1s_MezzoForte.wav,Flute,Flute,G#6,1s,MezzoForte,,A minor,107,flute,Instruments/flute/flute_Gs6_1_mezzo-forte_normal.wav
Instruments/flute/Flute_G#6_1s_Pianissimo.wav,Flute,Flute,G#6,1s,Pianissimo,,A minor,99,flute,Instruments/flute/flute_Gs6_1_pianissimo_normal.wav
Instruments/flute/Flute_G#6_1s_Piano.wav,Flute,Flute,G#6,1s,Piano,,A major,153,flute,Instruments/flute/flute_Gs6_1_piano_normal.wav
Instruments/flute/Flute_G#6_Long_Piano.wav,Flute,Flute,G#6,Long,Piano,,A minor,83,flute,Instruments/flute/flute_Gs6_long_piano_normal.wav
Instruments/flute/Flute_G#6_VeryLong_Forte.wav,Flute,Flute,G#6,VeryLong,Forte,,A minor,99,flute,Instruments/flute/flute_Gs6_very-long_forte_normal.wav
Instruments/flute/Flute_G#6_VeryLong_Pianissimo.wav,Flute,Flute,G#6,VeryLong,Pianissimo,,A minor,78,flute,Instruments/flute/flute_Gs6_very-long_pianissimo_normal.wav
Instruments/french horn/FrenchHorn_A2_0.25s_Fortissimo.wav,FrenchHorn,FrenchHorn,A2,0.25s,Fortissimo,,A minor,134,french horn,Instruments/french horn/french-horn_A2_025_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A2_0.25s_MezzoForte.wav,FrenchHorn,FrenchHorn,A2,0.25s,MezzoForte,,A minor,107,french horn,Instruments/french horn/french-horn_A2_025_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A2_0.25s_Piano.wav,FrenchHorn,FrenchHorn,A2,0.25s,Piano,,A minor,144,french horn,Instruments/french horn/french-horn_A2_025_piano_normal.wav
Instruments/french horn/FrenchHorn_A2_0.5s_Fortissimo.wav,FrenchHorn,FrenchHorn,A2,0.5s,Fortissimo,,A minor,76,french horn,Instruments/french horn/french-horn_A2_05_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A2_0.5s_MezzoForte.wav,FrenchHorn,FrenchHorn,A2,0.5s,MezzoForte,,A major,107,french horn,Instruments/french horn/french-horn_A2_05_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A2_0.5s_Piano.wav,FrenchHorn,FrenchHorn,A2,0.5s,Piano,,A minor,129,french horn,Instruments/french horn/french-horn_A2_05_piano_normal.wav
Instruments/french horn/FrenchHorn_A2_1.5s_Fortissimo.wav,FrenchHorn,FrenchHorn,A2,1.5s,Fortissimo,,A minor,89,french horn,Instruments/french horn/french-horn_A2_15_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A2_1.5s_MezzoForte.wav,FrenchHorn,FrenchHorn,A2,1.5s,MezzoForte,,A minor,150,french horn,Instruments/french horn/french-horn_A2_15_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A2_1.5s_Piano.wav,FrenchHorn,FrenchHorn,A2,1.5s,Piano,,A minor,134,french horn,Instruments/french horn/french-horn_A2_15_piano_normal.wav
Instruments/french horn/FrenchHorn_A2_1s_Fortissimo.wav,FrenchHorn,FrenchHorn,A2,1s,Fortissimo,,A major,104,french horn,Instruments/french horn/french-horn_A2_1_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A2_1s_MezzoForte.wav,FrenchHorn,FrenchHorn,A2,1s,MezzoForte,,A minor,104,french horn,Instruments/french horn/french-horn_A2_1_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A2_1s_Piano.wav,FrenchHorn,FrenchHorn,A2,1s,Piano,,A minor,123,french horn,Instruments/french horn/french-horn_A2_1_piano_normal.wav
Instruments/french horn/FrenchHorn_A3_0.25s_Fortissimo.wav,FrenchHorn,FrenchHorn,A3,0.25s,Fortissimo,,A minor,82,french horn,Instruments/french horn/french-horn_A3_025_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A3_0.25s_MezzoForte.wav,FrenchHorn,FrenchHorn,A3,0.25s,MezzoForte,,A minor,101,french horn,Instruments/french horn/french-horn_A3_025_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A3_0.25s_Piano.wav,FrenchHorn,FrenchHorn,A3,0.25s,Piano,,A minor,93,french horn,Instruments/french horn/french-horn_A3_025_piano_normal.wav
Instruments/french horn/FrenchHorn_A3_0.5s_Fortissimo.wav,FrenchHorn,FrenchHorn,A3,0.5s,Fortissimo,,A minor,78,french horn,Instruments/french horn/french-horn_A3_05_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A3_0.5s_MezzoForte.wav,FrenchHorn,FrenchHorn,A3,0.5s,MezzoForte,,A minor,107,french horn,Instruments/french horn/french-horn_A3_05_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A3_0.5s_Piano.wav,FrenchHorn,FrenchHorn,A3,0.5s,Piano,,A minor,107,french horn,Instruments/french horn/french-horn_A3_05_piano_normal.wav
Instruments/french horn/FrenchHorn_A3_1.5s_Fortissimo.wav,FrenchHorn,FrenchHorn,A3,1.5s,Fortissimo,,A minor,96,french horn,Instruments/french horn/french-horn_A3_15_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A3_1.5s_MezzoForte.wav,FrenchHorn,FrenchHorn,A3,1.5s,MezzoForte,,A minor,99,french horn,Instruments/french horn/french-horn_A3_15_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A3_1.5s_Piano.wav,FrenchHorn,FrenchHorn,A3,1.5s,Piano,,A minor,123,french horn,Instruments/french horn/french-horn_A3_15_piano_normal.wav
Instruments/french horn/FrenchHorn_A3_1s_Fortissimo.wav,FrenchHorn,FrenchHorn,A3,1s,Fortissimo,,A major,107,french horn,Instruments/french horn/french-horn_A3_1_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A3_1s_MezzoForte.wav,FrenchHorn,FrenchHorn,A3,1s,MezzoForte,,A major,99,french horn,Instruments/french horn/french-horn_A3_1_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A3_1s_Piano.wav,FrenchHorn,FrenchHorn,A3,1s,Piano,,A minor,153,french horn,Instruments/french horn/french-horn_A3_1_piano_normal.wav
Instruments/french horn/FrenchHorn_A3_Phrase_Forte_Glissando.wav,FrenchHorn,FrenchHorn,A3,Phrase,Forte,Glissando,D major,107,french horn,Instruments/french horn/french-horn_A3_phrase_forte_glissando.wav
Instruments/french horn/FrenchHorn_A3_VeryLong.wav,FrenchHorn,FrenchHorn,A3,VeryLong,CrescDecresc,,A minor,89,french horn,Instruments/french horn/french-horn_A3_very-long_cresc-decresc_normal.wav
Instruments/french horn/FrenchHorn_A3_VeryLong_Piano_Glissando.wav,FrenchHorn,FrenchHorn,A3,VeryLong,Piano,Glissando,A minor,94,french horn,Instruments/french horn/french-horn_A3_very-long_piano_glissando.wav
Instruments/french horn/FrenchHorn_A3_VeryLong_Piano.wav,FrenchHorn,FrenchHorn,A3,VeryLong,Piano,,A minor,103,french horn,Instruments/french horn/french-horn_A3_very-long_piano_normal.wav
Instruments/french horn/FrenchHorn_A4_0.25s_Fortissimo.wav,FrenchHorn,FrenchHorn,A4,0.25s,Fortissimo,,A major,80,french horn,Instruments/french horn/french-horn_A4_025_fortissimo_normal.wav
Instruments/french horn/FrenchHorn_A4_0.25s_MezzoForte.wav,FrenchHorn,FrenchHorn,A4,0.25s,MezzoForte,,A minor,87,french horn,Instruments/french horn/french-horn_A4_025_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A4_0.25s_Piano.wav,FrenchHorn,FrenchHorn,A4,0.25s,Piano,,A minor,104,french horn,Instruments/french horn/french-horn_A4_025_piano_normal.wav
Instruments/french horn/FrenchHorn_A4_0.5s_MezzoForte.wav,FrenchHorn,FrenchHorn,A4,0.5s,MezzoForte,,A minor,94,french horn,Instruments/french horn/french-horn_A4_05_mezzo-forte_normal.wav
Instruments/french horn/FrenchHorn_A4_0.5s_Piano.wav,FrenchHorn,FrenchHorn,A4,0.5s,Piano,,A minor,87,french horn,Instruments/french horn/french-horn_A4_05_piano_normal.wav
